Shimmer_1B20_TimestampSync_Unix_CAL,Shimmer_1B20_GSR_Range_CAL,Shimmer_1B20_GSR_Skin_Conductance_CAL,Shimmer_1B20_GSR_Skin_Resistance_CAL,Shimmer_1B20_PPG_A13_CAL
ms,no_units,uS,kOhms,mV
1691463618538.58,0,31.1810908825834,32.0707188778492,577.289377289377
1691463620489.72,0,32.8576895741074,30.4342762063227,581.684981684981
1691463622440.87,0,32.3838682047637,30.8795723128868,587.545787545787
1691463624392.01,0,31.4362254660762,31.8104347826087,586.080586080586
1691463626343.16,0,30.197000346254,33.115872057936,581.684981684981
1691463628294.30,0,29.3222532028502,34.1037911746426,578.021978021977
1691463630245.45,0,28.6297450476554,34.928707829408,573.626373626373
1691463632196.59,0,27.8278934995352,35.935166994106,570.69597069597
1691463634147.73,0,27.244728737266,36.7043478260869,567.765567765567
1691463636098.88,0,27.244728737266,36.7043478260869,567.765567765567
1691463638050.02,0,26.5886683797131,37.6100068540095,569.963369963369
1691463640001.17,0,28.6297450476554,34.928707829408,562.637362637362
1691463641952.31,0,28.7755362382228,34.751741608613,571.428571428571
1691463643903.46,0,28.083028083028,35.6086956521739,571.428571428571
1691463645854.60,0,27.7549979042516,36.0295469468155,568.498168498168
1691463647805.75,0,26.9166985584896,37.1516587677725,567.032967032967
1691463649756.89,0,26.2241904032948,38.1327310632383,562.637362637362
1691463651708.04,0,26.406429391504,37.8695652173913,561.904761904761
1691463653659.18,0,29.5409399887011,33.8513263417643,561.904761904761
1691463655610.33,0,34.2791536821387,29.1722488038277,575.824175824175
1691463657561.47,0,41.3500264246532,24.1837814014984,594.871794871794
1691463659512.62,0,44.5209848194922,22.4613180515759,621.978021978022
1691463661463.76,0,43.4275508902374,23.0268569030633,636.630036630036
1691463663414.91,0,39.5276365425619,25.2987551867219,629.304029304029
1691463665366.05,0,40.6939660671003,24.5736677115987,616.117216117216
1691463667317.20,0,39.5640843402037,25.2754491017964,619.047619047619
1691463669268.34,0,37.3407686840522,26.7803806734992,615.384615384615
1691463671219.48,0,39.8921145189801,25.0676107811786,605.860805860805
1691463673170.63,0,39.1267107685018,25.5579878900791,616.849816849816
1691463675121.77,0,38.3977548156652,26.0431893687707,613.919413919413
1691463677072.92,0,37.4501120769777,26.7021897810219,610.25641025641
1691463679024.06,0,43.7555810690139,22.8542274052478,608.058608058608
1691463680975.21,0,49.4778852987808,20.2110497237569,632.967032967032
1691463682926.35,0,48.9311683341534,20.4368715083798,656.410256410256
1691463684877.50,0,47.1452262497038,21.2110552763819,652.747252747252
1691463686828.64,0,45.8695533322399,21.8009535160905,646.886446886446
1691463688779.79,0,43.6462376760884,22.9114822546972,639.560439560439
1691463690730.93,0,43.5368942831629,22.9690246965257,632.967032967032
1691463692682.08,0,43.719133271372,22.8732805335556,630.76923076923
1691463694633.22,0,43.719133271372,22.8732805335556,630.76923076923
1691463696584.37,0,41.3500264246532,24.1837814014984,622.710622710622
1691463698535.51,0,41.7145044010715,23.9724770642201,623.443223443223
1691463700486.66,0,40.9126528529513,24.4423162583518,624.175824175824
1691463702437.80,0,39.8921145189801,25.0676107811786,621.245421245421
1691463704388.95,0,39.5640843402037,25.2754491017964,617.582417582417
1691463706340.09,0,39.709875530771,25.1826525929325,616.117216117216
1691463708291.23,0,39.0538151732181,25.605692953803,617.582417582417
1691463710242.38,0,38.7986805897253,25.7740723344293,613.186813186813
1691463712193.52,0,39.1631585661436,25.5342019543973,613.186813186813
1691463714144.67,0,40.548174876533,24.6620224719101,613.919413919413
1691463716095.81,0,41.1677874364441,24.2908366533864,619.780219780219
1691463718046.96,0,40.7304138647422,24.5516778523489,621.245421245421
1691463719998.10,0,39.0902629708599,25.5818181818181,620.51282051282
1691463721949.25,0,38.5070982085907,25.9692380501656,613.186813186813
1691463723900.39,0,46.6714048803601,21.4263959390862,612.454212454212
1691463725851.54,0,42.7350427350427,23.4,643.223443223443
1691463727802.68,0,47.2181218449875,21.1783095329988,628.571428571428
1691463729753.83,0,46.9265394638528,21.3099029126213,646.153846153846
1691463731704.97,0,47.1816740473456,21.1946697566628,646.153846153846
1691463733656.12,0,46.0882401180908,21.6975088967971,646.886446886446
1691463735607.26,0,44.776119402985,22.3333333333333,641.758241758241
1691463737558.41,0,44.8125672006268,22.3151687677917,635.164835164835
1691463739509.55,0,43.9013722595812,22.7783312577833,637.362637362637
1691463741460.70,0,42.9172817232518,23.3006369426751,633.699633699633
1691463743411.84,0,40.766861662384,24.5297273133661,630.03663003663
1691463745362.99,0,38.871576185009,25.7257383966244,620.51282051282
1691463747314.13,0,37.377216481694,26.754266211604,613.186813186813
1691463749265.27,0,36.0650957665883,27.7276402223345,606.593406593406
1691463751216.42,0,34.8623184444079,28.6842655514898,601.465201465201
1691463753167.56,0,34.0240190986459,29.3910016068559,597.069597069597
1691463755118.71,0,34.0240190986459,29.3910016068559,597.069597069597
1691463757069.85,0,32.529659395331,30.7411764705882,589.743589743589
1691463759021.00,0,31.9100468354199,31.3380925185608,586.813186813186
1691463760972.14,0,31.3268820731507,31.9214659685863,584.615384615384
1691463762923.29,0,30.9624040967324,32.2972336668628,581.684981684981
1691463764874.43,0,30.9259562990906,32.3352975839717,580.952380952381
1691463766825.58,0,30.5614783226723,32.7209302325581,580.952380952381
1691463768776.72,0,30.1605525486122,33.1558912386706,579.487179487179
1691463770727.87,0,29.7960745721939,33.5614678899082,577.289377289377
1691463772679.01,0,29.4680443934175,33.9350649350649,575.824175824175
1691463774630.16,0,29.8689701674776,33.4795607077486,574.358974358974
1691463776581.30,0,29.8325223698358,33.5204642638973,576.556776556776
1691463778532.45,0,29.3951487981338,34.0192188468691,575.824175824175
1691463780483.59,0,29.140014214641,34.3170731707317,574.358974358974
